metric,file,name,value,line
cyclomatic,test/test_30_pipeline_base.jl,"<anonymous>",1,227
cyclomatic,test/test_31_pipeline_preprocessing.jl,"make_prices",1,4
cyclomatic,test/test_31_pipeline_preprocessing.jl,"<anonymous>",1,189
cyclomatic,test/test_32_pipeline_fit.jl,"make_prices",1,4
cyclomatic,test/test_32_pipeline_fit.jl,"make_returns",1,10
cyclomatic,test/test_32_pipeline_fit.jl,"make_factor_returns",1,16
cyclomatic,test/test_32_pipeline_fit.jl,"jopt",1,24
cyclomatic,test/test_32_pipeline_fit.jl,"<anonymous>",1,52
cyclomatic,test/test_32_pipeline_fit.jl,"<anonymous>",1,328
cyclomatic,test/test_33_pipeline_prediction_cv.jl,"c",2,7
cyclomatic,test/test_33_pipeline_prediction_cv.jl,"c",1,14
cyclomatic,test/test_33_pipeline_prediction_cv.jl,"PortfolioOptimisers.needs_previous_weights",1,18
cyclomatic,test/test_33_pipeline_prediction_cv.jl,"make_ts",3,25
cyclomatic,test/test_33_pipeline_prediction_cv.jl,"make_prices",1,36
cyclomatic,test/test_33_pipeline_prediction_cv.jl,"static_pipe",1,218
cyclomatic,test/test_33_pipeline_prediction_cv.jl,"manual",1,219
cyclomatic,test/test_33_pipeline_prediction_cv.jl,"<anonymous>",1,266
cyclomatic,test/test_33_pipeline_prediction_cv.jl,"<anonymous>",2,268
cyclomatic,test/test_33_pipeline_prediction_cv.jl,"<anonymous>",1,274
cyclomatic,test/test_33_pipeline_prediction_cv.jl,"<anonymous>",1,298
cyclomatic,test/test_33_pipeline_prediction_cv.jl,"<anonymous>",1,359
cyclomatic,test/test_33_pipeline_prediction_cv.jl,"rpipe",1,429
cyclomatic,test/test_33_pipeline_prediction_cv.jl,"<anonymous>",1,454
cyclomatic,test/test_33_pipeline_prediction_cv.jl,"<anonymous>",1,459
cyclomatic,test/test_33_pipeline_prediction_cv.jl,"<anonymous>",1,486
cyclomatic,test/test_34_pipeline_search_cv.jl,"make_ts",3,5
cyclomatic,test/test_34_pipeline_search_cv.jl,"make_prices",1,16
cyclomatic,test/test_34_pipeline_search_cv.jl,"make_returns",1,21
cyclomatic,test/test_37_time_dependent_constraints.jl,"c",1,7
cyclomatic,test/test_37_time_dependent_constraints.jl,"c",2,12
cyclomatic,test/test_37_time_dependent_constraints.jl,"PortfolioOptimisers.needs_previous_weights",1,15
cyclomatic,test/test_37_time_dependent_constraints.jl,"c",2,21
cyclomatic,test/test_37_time_dependent_constraints.jl,"c",3,33
cyclomatic,test/test_37_time_dependent_constraints.jl,"<anonymous>",1,54
cyclomatic,test/test_37_time_dependent_constraints.jl,"<anonymous>",1,56
cyclomatic,test/test_37_time_dependent_constraints.jl,"full_scan",3,78
cyclomatic,test/test_37_time_dependent_constraints.jl,"<anonymous>",1,163
cyclomatic,test/test_37_time_dependent_constraints.jl,"<anonymous>",1,164
cyclomatic,test/test_37_time_dependent_constraints.jl,"<anonymous>",1,231
cyclomatic,test/test_37_time_dependent_constraints.jl,"<anonymous>",1,249
cyclomatic,test/test_37_time_dependent_constraints.jl,"<anonymous>",1,351
cyclomatic,test/test_37_time_dependent_constraints.jl,"<anonymous>",2,363
cyclomatic,test/test_37_time_dependent_constraints.jl,"<anonymous>",2,373
cyclomatic,test/test_37_time_dependent_constraints.jl,"<anonymous>",1,395
cyclomatic,test/test_37_time_dependent_constraints.jl,"<anonymous>",1,429
cyclomatic,test/test_37_time_dependent_constraints.jl,"<anonymous>",1,432
cyclomatic,test/test_37_time_dependent_constraints.jl,"<anonymous>",1,465
cyclomatic,test/test_37_time_dependent_constraints.jl,"<anonymous>",1,497
cyclomatic,test/test_37_time_dependent_constraints.jl,"<anonymous>",1,539
cyclomatic,test/test_37_time_dependent_constraints.jl,"<anonymous>",1,653
cyclomatic,test/test_37_time_dependent_constraints.jl,"<anonymous>",1,658
cyclomatic,test/test_37_time_dependent_constraints.jl,"c",2,662
cyclomatic,test/test_37_time_dependent_constraints.jl,"<anonymous>",2,671
cyclomatic,test/test_37_time_dependent_constraints.jl,"<anonymous>",1,681
cyclomatic,test/test_37_time_dependent_constraints.jl,"<anonymous>",2,683
cyclomatic,test/test_37_time_dependent_constraints.jl,"<anonymous>",1,692
cyclomatic,test/test_37_time_dependent_constraints.jl,"<anonymous>",2,694
cyclomatic,test/test_37_time_dependent_constraints.jl,"<anonymous>",1,819
cyclomatic,test/test_37_time_dependent_constraints.jl,"<anonymous>",1,820
cyclomatic,test/test_37_time_dependent_constraints.jl,"<anonymous>",1,821
cyclomatic,test/test_37_time_dependent_constraints.jl,"<anonymous>",1,822
cyclomatic,test/test_37_time_dependent_constraints.jl,"<anonymous>",1,904
cyclomatic,test/test_37_time_dependent_constraints.jl,"<anonymous>",1,1170
cyclomatic,test/test_37_time_dependent_constraints.jl,"<anonymous>",1,1276
cyclomatic,test/test_37_time_dependent_constraints.jl,"<anonymous>",1,1420
cyclomatic,test/test_37_time_dependent_constraints.jl,"<anonymous>",1,1460
cyclomatic,test/test_37_time_dependent_constraints.jl,"<anonymous>",1,1682
cyclomatic,test/test_37_time_dependent_constraints.jl,"<anonymous>",1,1690
cyclomatic,test/test_37_time_dependent_constraints.jl,"<anonymous>",1,1698
cyclomatic,test/test_37_time_dependent_constraints.jl,"<anonymous>",1,1711
cyclomatic,test/test_37_time_dependent_constraints.jl,"<anonymous>",1,1747
cyclomatic,test/test_37_time_dependent_constraints.jl,"assert_fold_is_pred",4,1757
cyclomatic,test/test_37_time_dependent_constraints.jl,"<anonymous>",1,1784
cyclomatic,test/test_37_time_dependent_constraints.jl,"<anonymous>",1,1796
cyclomatic,test/test_37_time_dependent_constraints.jl,"<anonymous>",1,1802
cyclomatic,test/test_37_time_dependent_constraints.jl,"<anonymous>",1,1838
cyclomatic,test/test_37_time_dependent_constraints.jl,"<anonymous>",1,1848
cyclomatic,test/test_37_time_dependent_constraints.jl,"<anonymous>",1,1853
cyclomatic,test/test_37_time_dependent_constraints.jl,"<anonymous>",1,1888
cyclomatic,test/test_37_train_test_split.jl,"make_prices",1,6
cyclomatic,test/test_37_train_test_split.jl,"make_returns",1,13
cyclomatic,test/test_38_pipeline_routing.jl,"jo",1,11
cyclomatic,test/test_38_pipeline_routing.jl,"optimisers",1,13
cyclomatic,test/test_38_pipeline_routing.jl,"<anonymous>",1,112
cyclomatic,test/test_38_pipeline_routing.jl,"ucs_step",1,154
cyclomatic,user_guide/01_Data_and_Priors.jl,"<anonymous>",3,14
cyclomatic,user_guide/02_Optimisers.jl,"<anonymous>",3,16
cyclomatic,user_guide/03_Risk_Measures.jl,"usage_class",3,117
cyclomatic,user_guide/03_Risk_Measures.jl,"leaf_measures",2,195
cyclomatic,user_guide/03_Risk_Measures.jl,"family_table",1,205
cyclomatic,user_guide/03_Risk_Measures.jl,"expands_to",7,286
cyclomatic,user_guide/04_Constraints_and_Costs.jl,"<anonymous>",3,18
cyclomatic,user_guide/06_Post_Processing.jl,"<anonymous>",3,14
cognitive,docs/capability_catalogue.jl,"Cap",1,45
cognitive,docs/capability_catalogue.jl,"Note",1,63
cognitive,docs/emit_capability_catalogue.jl,"is_ident",0,24
cognitive,docs/emit_capability_catalogue.jl,"jl_string",0,26
cognitive,docs/emit_capability_catalogue.jl,"jl_name",2,31
cognitive,docs/emit_capability_catalogue.jl,"jl_name",2,32
cognitive,docs/emit_capability_catalogue.jl,"jl_cap",4,34
cognitive,docs/emit_capability_catalogue.jl,"jl_head",0,42
cognitive,docs/emit_capability_catalogue.jl,"jl_head",0,43
cognitive,docs/emit_capability_catalogue.jl,"emit",0,50
cognitive,docs/emit_capability_catalogue.jl,"emit",0,51
cognitive,docs/emit_capability_catalogue.jl,"emit",1,52
cognitive,docs/emit_capability_catalogue.jl,"emit",0,58
cognitive,docs/emit_capability_catalogue.jl,"emit",0,61
cognitive,docs/emit_capability_catalogue.jl,"_with_children",1,65
cognitive,docs/emit_capability_catalogue.jl,"emit_catalogue",0,80
cognitive,docs/emit_capability_catalogue.jl,"write_catalogue",1,91
cognitive,docs/emit_capability_catalogue.jl,"map_caps",1,107
cognitive,docs/emit_capability_catalogue.jl,"map_caps",0,108
cognitive,docs/emit_capability_catalogue.jl,"map_caps",0,109
cognitive,docs/emit_capability_catalogue.jl,"map_caps",1,110
cognitive,docs/emit_capability_catalogue.jl,"map_caps",1,111
cognitive,docs/emit_capability_catalogue.jl,"map_caps",5,112
cognitive,docs/generate_capability_catalogue.jl,"summary_sentence",0,38
cognitive,docs/generate_capability_catalogue.jl,"summary_paragraph",4,43
cognitive,docs/generate_capability_catalogue.jl,"first_paragraph",9,75
cognitive,docs/generate_capability_catalogue.jl,"first_sentence",3,111
cognitive,docs/generate_capability_catalogue.jl,"ref",0,123
cognitive,docs/generate_capability_catalogue.jl,"ref",0,124
cognitive,docs/generate_capability_catalogue.jl,"join_refs",4,128
cognitive,docs/generate_capability_catalogue.jl,"cap_text",9,151
cognitive,docs/generate_capability_catalogue.jl,"head_text",0,160
cognitive,docs/generate_capability_catalogue.jl,"head_text",0,161
cognitive,docs/generate_capability_catalogue.jl,"render",2,165
cognitive,docs/generate_capability_catalogue.jl,"render",0,172
cognitive,docs/generate_capability_catalogue.jl,"render",2,188
cognitive,docs/generate_capability_catalogue.jl,"render",0,195
cognitive,docs/generate_capability_catalogue.jl,"render",2,199
cognitive,docs/generate_capability_catalogue.jl,"render_catalogue",1,214
cognitive,docs/generate_capability_catalogue.jl,"collapse_blank_runs",0,234
cognitive,docs/generate_capability_catalogue.jl,"assert_complete",17,265
cognitive,docs/generate_capability_catalogue.jl,"assert_refs_survive",24,325
cognitive,docs/generate_capability_catalogue.jl,"generate_capability_catalogue",0,378
cognitive,docs/generate_type_hierarchy.jl,"is_linkable",0,28
cognitive,docs/generate_type_hierarchy.jl,"_node",1,33
cognitive,docs/generate_type_hierarchy.jl,"_type_tree",12,45
cognitive,docs/generate_type_hierarchy.jl,"type_tree",0,63
cognitive,docs/generate_type_hierarchy.jl,"max_api_index",3,71
cognitive,docs/generate_type_hierarchy.jl,"generate_type_hierarchy",5,83
cognitive,docs/make.jl,"<anonymous>",0,6
cognitive,docs/make.jl,"<anonymous>",0,10
cognitive,docs/make.jl,"pre_process_content_md",0,35
cognitive,docs/make.jl,"pre_process_content_nb",0,47
cognitive,docs/make.jl,"fix_suffix_md",0,60
cognitive,docs/make.jl,"group_label",0,83
cognitive,docs/make.jl,"generate_files",11,93
cognitive,examples/1_foundations/01_Getting_Started.jl,"<anonymous>",2,16
cognitive,examples/1_foundations/01_Getting_Started.jl,"<anonymous>",5,23
cognitive,examples/1_foundations/01_Getting_Started.jl,"<anonymous>",5,30
cognitive,examples/1_foundations/02_Data_Preprocessing.jl,"<anonymous>",5,40
cognitive,examples/1_foundations/03_Asset_Preselection.jl,"<anonymous>",3,38
cognitive,examples/1_foundations/03_Asset_Preselection.jl,"<anonymous>",0,141
cognitive,examples/1_foundations/03_Asset_Preselection.jl,"<anonymous>",0,214
cognitive,examples/2_moments_priors/01_Expected_Returns_Estimation.jl,"<anonymous>",5,28
cognitive,examples/2_moments_priors/01_Expected_Returns_Estimation.jl,"<anonymous>",5,35
cognitive,examples/2_moments_priors/02_Covariance_Estimation.jl,"<anonymous>",5,31
cognitive,examples/2_moments_priors/02_Covariance_Estimation.jl,"<anonymous>",5,38
cognitive,examples/2_moments_priors/03_Higher_Moment_Estimation.jl,"<anonymous>",5,27
cognitive,examples/2_moments_priors/03_Higher_Moment_Estimation.jl,"<anonymous>",5,34
cognitive,examples/2_moments_priors/04_Factor_Priors.jl,"<anonymous>",2,17
cognitive,examples/2_moments_priors/04_Factor_Priors.jl,"<anonymous>",5,24
cognitive,examples/2_moments_priors/04_Factor_Priors.jl,"<anonymous>",5,31
cognitive,examples/2_moments_priors/04_Factor_Priors.jl,"<anonymous>",5,38
cognitive,examples/2_moments_priors/05_Black_Litterman.jl,"<anonymous>",5,33
cognitive,examples/2_moments_priors/05_Black_Litterman.jl,"<anonymous>",5,40
cognitive,examples/2_moments_priors/06_Advanced_Black_Litterman.jl,"<anonymous>",5,38
cognitive,examples/2_moments_priors/06_Advanced_Black_Litterman.jl,"<anonymous>",5,45
cognitive,examples/2_moments_priors/07_Entropy_Pooling.jl,"<anonymous>",5,34
cognitive,examples/2_moments_priors/07_Entropy_Pooling.jl,"<anonymous>",5,41
cognitive,examples/2_moments_priors/08_Opinion_Pooling.jl,"<anonymous>",5,28
cognitive,examples/2_moments_priors/08_Opinion_Pooling.jl,"<anonymous>",5,35
cognitive,examples/2_moments_priors/09_Uncertainty_Sets.jl,"<anonymous>",5,33
cognitive,examples/2_moments_priors/09_Uncertainty_Sets.jl,"set_width",0,185
cognitive,examples/2_moments_priors/10_Windowed_Estimators.jl,"<anonymous>",5,35
cognitive,examples/2_moments_priors/10_Windowed_Estimators.jl,"annvol",0,63
cognitive,examples/2_moments_priors/10_Windowed_Estimators.jl,"<anonymous>",0,129
cognitive,examples/2_moments_priors/10_Windowed_Estimators.jl,"<anonymous>",0,130
cognitive,examples/2_moments_priors/10_Windowed_Estimators.jl,"windowed_minrisk",0,160
cognitive,examples/2_moments_priors/10_Windowed_Estimators.jl,"<anonymous>",3,177
cognitive,examples/2_moments_priors/11_L1_Uncertainty_Quintile_Portfolios.jl,"<anonymous>",5,43
cognitive,examples/2_moments_priors/11_L1_Uncertainty_Quintile_Portfolios.jl,"quintile",0,86
cognitive,examples/2_moments_priors/11_L1_Uncertainty_Quintile_Portfolios.jl,"long_only",0,92
cognitive,examples/2_moments_priors/11_L1_Uncertainty_Quintile_Portfolios.jl,"ladder",0,109
cognitive,examples/2_moments_priors/11_L1_Uncertainty_Quintile_Portfolios.jl,"<anonymous>",2,116
cognitive,examples/2_moments_priors/11_L1_Uncertainty_Quintile_Portfolios.jl,"<anonymous>",0,148
cognitive,examples/2_moments_priors/11_L1_Uncertainty_Quintile_Portfolios.jl,"<anonymous>",2,158
cognitive,examples/2_moments_priors/11_L1_Uncertainty_Quintile_Portfolios.jl,"gs",0,192
cognitive,examples/2_moments_priors/11_L1_Uncertainty_Quintile_Portfolios.jl,"f",0,222
cognitive,examples/2_moments_priors/11_L1_Uncertainty_Quintile_Portfolios.jl,"floor_term",0,386
cognitive,examples/2_moments_priors/11_L1_Uncertainty_Quintile_Portfolios.jl,"lowvol_with_floor",0,387
cognitive,examples/2_moments_priors/11_L1_Uncertainty_Quintile_Portfolios.jl,"lo_opt",0,457
cognitive,examples/2_moments_priors/11_L1_Uncertainty_Quintile_Portfolios.jl,"<anonymous>",3,495
cognitive,examples/3_optimisers/01_MeanRisk_Objectives.jl,"<anonymous>",2,31
cognitive,examples/3_optimisers/01_MeanRisk_Objectives.jl,"<anonymous>",5,38
cognitive,examples/3_optimisers/01_MeanRisk_Objectives.jl,"<anonymous>",0,155
cognitive,examples/3_optimisers/02_Efficient_Frontier.jl,"<anonymous>",2,29
cognitive,examples/3_optimisers/02_Efficient_Frontier.jl,"<anonymous>",5,36
cognitive,examples/3_optimisers/02_Efficient_Frontier.jl,"<anonymous>",0,110
cognitive,examples/3_optimisers/02_Efficient_Frontier.jl,"<anonymous>",0,134
cognitive,examples/3_optimisers/02_Efficient_Frontier.jl,"maxw",0,200
cognitive,examples/3_optimisers/03_Pareto_Surface.jl,"<anonymous>",2,16
cognitive,examples/3_optimisers/03_Pareto_Surface.jl,"<anonymous>",5,23
cognitive,examples/3_optimisers/04_Multiple_Risk_Measures.jl,"<anonymous>",2,23
cognitive,examples/3_optimisers/04_Multiple_Risk_Measures.jl,"<anonymous>",5,30
cognitive,examples/3_optimisers/05_OWA_Risk_Measures.jl,"<anonymous>",5,41
cognitive,examples/3_optimisers/05_OWA_Risk_Measures.jl,"<anonymous>",0,208
cognitive,examples/3_optimisers/06_Brownian_Distance_Variance_and_VarianceSkewKurtosis.jl,"<anonymous>",5,37
cognitive,examples/3_optimisers/07_Drawdown_Risk_Measures.jl,"<anonymous>",5,28
cognitive,examples/3_optimisers/07_Drawdown_Risk_Measures.jl,"<anonymous>",0,72
cognitive,examples/3_optimisers/08_Exotic_Tail_Risk_Measures.jl,"<anonymous>",5,45
cognitive,examples/3_optimisers/09_Risk_Budgeting.jl,"<anonymous>",5,23
cognitive,examples/3_optimisers/10_Risk_Contribution.jl,"<anonymous>",5,22
cognitive,examples/3_optimisers/11_Clustering_Optimisers.jl,"<anonymous>",2,34
cognitive,examples/3_optimisers/11_Clustering_Optimisers.jl,"<anonymous>",5,41
cognitive,examples/3_optimisers/12_Clustering_Mixed_Risks_And_Constraints.jl,"<anonymous>",5,24
cognitive,examples/3_optimisers/13_Meta_Optimisers.jl,"<anonymous>",5,33
cognitive,examples/3_optimisers/14_Subset_Resampling_and_Cross_Validation.jl,"<anonymous>",5,26
cognitive,examples/3_optimisers/14_Subset_Resampling_and_Cross_Validation.jl,"<anonymous>",0,219
cognitive,examples/3_optimisers/15_Near_Optimal_Centering.jl,"<anonymous>",5,28
cognitive,examples/3_optimisers/15_Near_Optimal_Centering.jl,"summarise",0,118
cognitive,examples/3_optimisers/16_Feature_Distance_Clustering.jl,"<anonymous>",5,32
cognitive,examples/3_optimisers/16_Feature_Distance_Clustering.jl,"<anonymous>",2,265
cognitive,examples/3_optimisers/16_Feature_Distance_Clustering.jl,"<anonymous>",2,285
cognitive,examples/3_optimisers/16_Feature_Distance_Clustering.jl,"<anonymous>",2,312
cognitive,examples/3_optimisers/16_Feature_Distance_Clustering.jl,"graph_features",0,357
cognitive,examples/3_optimisers/16_Feature_Distance_Clustering.jl,"<anonymous>",2,378
cognitive,examples/3_optimisers/16_Feature_Distance_Clustering.jl,"<anonymous>",2,654
cognitive,examples/3_optimisers/16_Feature_Distance_Clustering.jl,"window_row",0,784
cognitive,examples/3_optimisers/16_Feature_Distance_Clustering.jl,"<anonymous>",2,798
cognitive,examples/3_optimisers/16_Feature_Distance_Clustering.jl,"backtest_row",0,885
cognitive,examples/3_optimisers/16_Feature_Distance_Clustering.jl,"<anonymous>",2,900
cognitive,examples/4_constraints_costs/01_Budget_Constraints.jl,"<anonymous>",2,11
cognitive,examples/4_constraints_costs/01_Budget_Constraints.jl,"<anonymous>",5,18
cognitive,examples/4_constraints_costs/01_Budget_Constraints.jl,"<anonymous>",5,25
cognitive,examples/4_constraints_costs/01_Budget_Constraints.jl,"<anonymous>",0,106
cognitive,examples/4_constraints_costs/01_Budget_Constraints.jl,"<anonymous>",0,146
cognitive,examples/4_constraints_costs/01_Budget_Constraints.jl,"<anonymous>",0,182
cognitive,examples/4_constraints_costs/01_Budget_Constraints.jl,"<anonymous>",0,212
cognitive,examples/4_constraints_costs/01_Budget_Constraints.jl,"<anonymous>",0,248
cognitive,examples/4_constraints_costs/01_Budget_Constraints.jl,"<anonymous>",0,295
cognitive,examples/4_constraints_costs/01_Budget_Constraints.jl,"<anonymous>",0,315
cognitive,examples/4_constraints_costs/02_Linear_Group_Constraints.jl,"<anonymous>",5,26
cognitive,examples/4_constraints_costs/02_Linear_Group_Constraints.jl,"sector_weight",0,73
cognitive,examples/4_constraints_costs/03_Cardinality_and_Threshold.jl,"<anonymous>",5,26
cognitive,examples/4_constraints_costs/04_Phylogeny_Centrality.jl,"<anonymous>",5,36
cognitive,examples/4_constraints_costs/04_Phylogeny_Centrality.jl,"related_pairs",0,88
cognitive,examples/4_constraints_costs/04_Phylogeny_Centrality.jl,"<anonymous>",2,101
cognitive,examples/4_constraints_costs/04_Phylogeny_Centrality.jl,"fold_sep",0,191
cognitive,examples/4_constraints_costs/04_Phylogeny_Centrality.jl,"resolved_dmax",0,195
cognitive,examples/4_constraints_costs/04_Phylogeny_Centrality.jl,"<anonymous>",2,232
cognitive,examples/4_constraints_costs/04_Phylogeny_Centrality.jl,"<anonymous>",2,309
cognitive,examples/4_constraints_costs/04_Phylogeny_Centrality.jl,"avg_centrality",0,354
cognitive,examples/4_constraints_costs/04_Phylogeny_Centrality.jl,"polarity_name",2,394
cognitive,examples/4_constraints_costs/04_Phylogeny_Centrality.jl,"sep_moves",0,398
cognitive,examples/4_constraints_costs/04_Phylogeny_Centrality.jl,"ov_moves",3,456
cognitive,examples/4_constraints_costs/05_Turnover_and_Tracking.jl,"<anonymous>",5,27
cognitive,examples/4_constraints_costs/05_Turnover_and_Tracking.jl,"drift",0,73
cognitive,examples/4_constraints_costs/06_Fees_and_Net_Returns.jl,"<anonymous>",5,24
cognitive,examples/4_constraints_costs/06_Fees_and_Net_Returns.jl,"healthcare_weight",0,99
cognitive,examples/4_constraints_costs/07_Regularisation.jl,"<anonymous>",2,8
cognitive,examples/4_constraints_costs/07_Regularisation.jl,"<anonymous>",5,15
cognitive,examples/4_constraints_costs/07_Regularisation.jl,"<anonymous>",5,22
cognitive,examples/4_constraints_costs/07_Regularisation.jl,"<anonymous>",2,29
cognitive,examples/4_constraints_costs/08_Nested_Clustered_Constraints.jl,"<anonymous>",5,20
cognitive,examples/4_constraints_costs/08_Nested_Clustered_Constraints.jl,"inner_local_max",0,110
cognitive,examples/4_constraints_costs/08_Nested_Clustered_Constraints.jl,"outer_cluster_max",0,111
cognitive,examples/4_constraints_costs/09_Custom_Objectives_and_Constraints.jl,"<anonymous>",5,33
cognitive,examples/4_constraints_costs/09_Custom_Objectives_and_Constraints.jl,"PortfolioOptimisers.add_custom_objective_term!",0,121
cognitive,examples/4_constraints_costs/09_Custom_Objectives_and_Constraints.jl,"PortfolioOptimisers.add_custom_constraint!",0,206
cognitive,examples/4_constraints_costs/09_Custom_Objectives_and_Constraints.jl,"PortfolioOptimisers.add_custom_constraint!",0,244
cognitive,examples/4_constraints_costs/09_Custom_Objectives_and_Constraints.jl,"PortfolioOptimisers.add_custom_constraint!",0,290
